job_hash,company,title,location,url,match_score,reason,source,posted_at,seen_at
b27ab2e6d4cf9aed126b048679c50276,Databricks,Sr. Solutions Architect - Lakebase,"Berlin, Germany; Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8567849002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-30T19:21:11+00:00,2026-09-07T17:07:01Z
40e1476f163e79d9a48a0a97109268ae,Databricks,Sr. Solutions Architect - Life Sciences,"Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8720995002,12,Heuristic overlap: 2/20 listed skills and 1/6 locations appeared in the posting.,greenhouse,2026-09-01T09:26:08+00:00,2026-09-07T17:07:01Z
2e9da046fbdad2722f45dc1ec2b84382,Databricks,Sr. Solutions Architect Madrid Spain,Madrid,https://databricks.com/company/careers/open-positions/job?gh_jid=8641242002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-21T19:09:31+00:00,2026-09-07T17:07:01Z
ab5b9bf7085fa62429ac2a54302f5a92,Databricks,Sr. Solutions Architect - Public Sector (Defense Industrial Base),"Delaware; Maryland; Virginia; Washington, D.C.",https://databricks.com/company/careers/open-positions/job?gh_jid=8453645002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-27T17:51:34+00:00,2026-09-07T17:07:01Z
944b841ec66ffdc6f53c6b185ae8b458,Databricks,"Sr. Solutions Architect - Retail, Travel & Hospitality ","Charlotte, North Carolina; Raleigh, North Carolina; Remote - North Carolina",https://databricks.com/company/careers/open-positions/job?gh_jid=8607059002,12,Heuristic overlap: 2/20 listed skills and 1/6 locations appeared in the posting.,greenhouse,2026-07-13T18:03:03+00:00,2026-09-07T17:07:01Z
dc74f98cb8214baa51d452fcc208263a,Databricks,Sr. Solutions Architect Saudi Arabia,"Riyadh, Saudi Arabia ",https://databricks.com/company/careers/open-positions/job?gh_jid=8697067002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-19T08:09:34+00:00,2026-09-07T17:07:01Z
1c7bdc17a0ed322cdb7a169403e1dc32,Databricks,Sr. Solutions Architect - Teleco,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8747038002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-31T20:26:06+00:00,2026-09-07T17:07:01Z
6317205c35b2b49d39e1b2ab458e16bc,Databricks,Sr. Solutions Engineer,"Sao Paulo, Brazil",https://databricks.com/company/careers/open-positions/job?gh_jid=8589187002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-22T14:06:52+00:00,2026-09-07T17:07:01Z
3e80a3f28444a665c6667edd292fb791,Databricks,Sr. Solutions Engineer,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8783430002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-09-04T00:50:03+00:00,2026-09-07T17:07:01Z
51b2b2ca6f4fd13667e665875a329997,Databricks,Sr. Solutions Engineer,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8742382002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-24T20:03:37+00:00,2026-09-07T17:07:01Z
3e80a3f28444a665c6667edd292fb791,Databricks,Sr. Solutions Engineer,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8783420002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-09-04T00:44:58+00:00,2026-09-07T17:07:01Z
8a46e405011693aea0406bc2eb9dec3a,Databricks,Sr. Solutions Engineer,Mexico City,https://databricks.com/company/careers/open-positions/job?gh_jid=8606312002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-22T14:01:18+00:00,2026-09-07T17:07:01Z
656ed7626db776f0b973a3041323287e,Databricks,Sr. Solutions Engineer,"Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8721005002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-18T09:55:48+00:00,2026-09-07T17:07:01Z
44c3fd2fa72366a76c736b7249e55e59,Databricks,"Sr. Solutions Engineer - Digital Native Business, Named Accounts",Florida; Remote - Massachusetts; Remote - New York; Remote - North Carolina; Remote - Pennsylvania; Remote - Virginia,https://databricks.com/company/careers/open-positions/job?gh_jid=8646516002,16,Heuristic overlap: 3/20 listed skills and 1/6 locations appeared in the posting.,greenhouse,2026-08-03T15:52:41+00:00,2026-09-07T17:07:01Z
c3ab63a7ce557de04703784fb85fc71b,Databricks,Sr. Solutions Engineer - Games,Northeast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8727543002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-18T19:25:17+00:00,2026-09-07T17:07:01Z
39d43b0729c7c9eee6f0d29b9f9b393e,Databricks,"Sr. Sourcer, Corporate","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8771696002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-09-03T17:29:18+00:00,2026-09-07T17:07:01Z
52e14ec22b82522e48866ebd04ea2d4f,Databricks,Sr. Specialist Solutions Architect,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8762362002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-09-02T09:08:15+00:00,2026-09-07T17:07:01Z
f815d2dbfa44497751d8c732a47a1941,Databricks,Sr. Specialist Solutions Architect,"Melbourne, Australia; Sydney, Australia",https://databricks.com/company/careers/open-positions/job?gh_jid=8625656002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-12T06:24:38+00:00,2026-09-07T17:07:01Z
fe74e1a3246dd40f5e0619c0cfe8b87b,Databricks,"Sr. Staff, Technical Program Management","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8661359002,14,Heuristic overlap: 4/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-31T17:47:30+00:00,2026-09-07T17:07:01Z
a9bd276f95be38fa735188f59c67471f,Databricks,Sr. Technical Solutions Engineer - Platform (Support),"Tokyo, Japan",https://databricks.com/company/careers/open-positions/job?gh_jid=8337391002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-20T04:28:31+00:00,2026-09-07T17:07:01Z
d02ed44aff6d81dcc8e98a52c208fc44,Databricks,Sr. Technology Partner Director - AI Code-Gen & Apps,"Remote - California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8731212002,12,Heuristic overlap: 2/20 listed skills and 1/6 locations appeared in the posting.,greenhouse,2026-08-20T15:39:23+00:00,2026-09-07T17:07:01Z
569308f4d118b1214913a425d3168919,Databricks,Sr. Video Editor (short-form),"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8638635002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-28T23:58:14+00:00,2026-09-07T17:07:01Z
638131ae94f92bd89c3862c74369e9af,Databricks,Staff Designated Support Engineer,"Sydney, Australia",https://databricks.com/company/careers/open-positions/job?gh_jid=8661524002,14,Heuristic overlap: 4/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-22T16:40:27+00:00,2026-09-07T17:07:01Z
35c4f6a88d00e79cb1cbe94e0174de25,Databricks,Staff Forward Deployed Engineer,"Berlin, Germany; Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8653264002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-09-04T11:03:05+00:00,2026-09-07T17:07:01Z
03575022ca1e282384653fc2d7c3bb3e,Databricks,"Staff Partner Engineer, AI Partnerships","New York City, New York; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8643452002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-22T06:51:37+00:00,2026-09-07T17:07:01Z
9c2f6592cbc4f4887ee72506a85b8113,Databricks,"Staff Product Manager, SAP","Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8679974002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-07T18:50:24+00:00,2026-09-07T17:07:01Z
19602c728e43ca06e2ab49c2f3a18c1a,Databricks,Staff Software Engineer - Access Management,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8691490002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-07T16:28:56+00:00,2026-09-07T17:07:01Z
8a5d27242579a3874f048258ac91c54f,Databricks,"Staff Software Engineer, Ads Measurement & Orchestration","New York City, New York",https://databricks.com/company/careers/open-positions/job?gh_jid=8760165002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-28T14:59:14+00:00,2026-09-07T17:07:01Z
def5db4a06065a0756b9350bd544fd24,Databricks,"Staff Software Engineer, Agentic Applications","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8635182002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-15T20:27:03+00:00,2026-09-07T17:07:01Z
bd5212d9ee83afd521ba11ce74052723,Databricks,"Staff Software Engineer, AI Native Web Platform","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8635188002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-15T20:30:46+00:00,2026-09-07T17:07:01Z
61c674f83db6a8318b3018f39ffb8346,Databricks,Staff Software Engineer- CXI,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8584144002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-15T22:19:55+00:00,2026-09-07T17:07:01Z
0b8d5a9c98d082352407900c4c89f62c,Databricks,"Staff Software Engineer, Data Collection (Tags & SDKs)","New York City, New York",https://databricks.com/company/careers/open-positions/job?gh_jid=8760176002,7,Heuristic overlap: 2/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-28T15:00:23+00:00,2026-09-07T17:07:01Z
0f8d102178bb89626851ab120d54f7dc,Databricks,Staff Software Engineer- Foundation Model Inference,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8649279002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-24T16:49:01+00:00,2026-09-07T17:07:01Z
7025470bce9adb6ce723b80a66220aed,Databricks,"Staff Software Engineer, Foundation Model Inference ","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8637143002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-16T18:21:12+00:00,2026-09-07T17:07:01Z
2826a48dfc3e0fcfca912d6a500c7b94,Databricks,"Staff Software Engineer, Sales Data & Agents","New York City, New York",https://databricks.com/company/careers/open-positions/job?gh_jid=8760171002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-28T14:58:17+00:00,2026-09-07T17:07:01Z
8da5d99709158bbd1ef06fe1914b36b2,Databricks,Staff Software Engineer - Streaming,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8663972002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-31T23:26:34+00:00,2026-09-07T17:07:01Z
1ea1840be0f29a491ae3996554cdde17,Databricks,"Staff Software Engineer, Technical Lead, Lakebase Manager (LBM)","Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8639477002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-17T22:05:41+00:00,2026-09-07T17:07:01Z
790509ac353bd656a765a26d5f2ca177,Databricks,Startup Hunter Account Executive,"Ontario, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8643831002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-28T19:32:13+00:00,2026-09-07T17:07:01Z
aa2bb461387153c524dd5a2e37d875e3,Databricks,"Strategic Account Executive, Life Science",Denmark,https://databricks.com/company/careers/open-positions/job?gh_jid=8626215002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-17T14:46:18+00:00,2026-09-07T17:07:01Z
dd8ec653e6c63bde7b99fbc736c9ee39,Databricks,"Strategic  Account Executive, Public Sector","Montréal, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8652590002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-28T17:18:09+00:00,2026-09-07T17:07:01Z
11c6d4d3ef67ecdeb1b870245c62e38b,Databricks,"Strategic Account Executive, Transportation and Logistics",Denmark,https://databricks.com/company/careers/open-positions/job?gh_jid=8736883002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-25T10:50:50+00:00,2026-09-07T17:07:01Z
4ff9acdb65d17ea2cee4fb83b2fecee0,Databricks,Strategic Core Account Executive,"Paris, France",https://databricks.com/company/careers/open-positions/job?gh_jid=8628029002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-31T08:26:06+00:00,2026-09-07T17:07:01Z
dead434b0b43265142d02cac6519e30d,Databricks,Strategic Core Account Executive,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8766584002,5,Heuristic overlap: 0/20 listed skills and 1/6 locations appeared in the posting.,greenhouse,2026-08-31T20:11:06+00:00,2026-09-07T17:07:01Z
dd2e9041c7a99f61583edd9f762432bc,Databricks,Strategic Core Account Executive - Automotive/OEM,"Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8656210002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-30T07:54:54+00:00,2026-09-07T17:07:01Z
877b141434bfe46220abb9ed8fd0ff7f,Databricks,Strategic Core Account Executive - Financial Services,"Toronto, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8466807002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-29T15:51:19+00:00,2026-09-07T17:07:01Z
4ba99f8dc2699d06b1e0684f18da8e34,Databricks,Strategic DNB Hunter Account Executive (China),China,https://databricks.com/company/careers/open-positions/job?gh_jid=8644185002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-22T04:21:19+00:00,2026-09-07T17:07:01Z
4da3ab2ac72ba91a1baf086b98127690,Databricks,Strategic Enterprise Account Executive - CMEG ,Remote - California,https://databricks.com/company/careers/open-positions/job?gh_jid=8633152002,5,Heuristic overlap: 0/20 listed skills and 1/6 locations appeared in the posting.,greenhouse,2026-07-22T17:38:47+00:00,2026-09-07T17:07:01Z
9a995a765b7c4c23e790f925954f4278,Databricks,Strategic Enterprise Account Executive - Financial Services,"New York City, New York",https://databricks.com/company/careers/open-positions/job?gh_jid=8770530002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-09-04T05:36:11+00:00,2026-09-07T17:07:01Z
1502a172c3e522ffea22b3f52f0cf2f5,Databricks,"Strategic Enterprise Account Executive, Life Sciences",Northeast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8599138002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-03T16:49:25+00:00,2026-09-07T17:07:01Z
39585ef25769d7510cba5229a9cf146d,Databricks,"Strategic Enterprise Account Executive, Life Sciences",Remote - California; Remote - North Carolina,https://databricks.com/company/careers/open-positions/job?gh_jid=8645718002,5,Heuristic overlap: 0/20 listed skills and 1/6 locations appeared in the posting.,greenhouse,2026-08-03T16:43:24+00:00,2026-09-07T17:07:01Z
899b2f54471f8a0a0122816c683e73d6,Databricks,"Strategic Enterprise Account Executive, Life Sciences","Chicago, Illinois; Indiana",https://databricks.com/company/careers/open-positions/job?gh_jid=8648999002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-08-03T16:38:28+00:00,2026-09-07T17:07:01Z
2cf76ce1867114f186cfc66f660760cb,Databricks,"Strategic Enterprise Account Executive, State and Local",New York,https://databricks.com/company/careers/open-positions/job?gh_jid=8770526002,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-09-04T21:45:38+00:00,2026-09-07T17:07:01Z
92e3324323230f7b6ed6540c6b4ae509,Databricks,Strategic Hunter Account Executive,"Paris, France",https://databricks.com/company/careers/open-positions/job?gh_jid=8737167002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-09-07T11:01:35+00:00,2026-09-07T17:07:01Z
57bb7b3abbe8fe2c918cf933b6f54dd0,Databricks,Tech Lead Manager - Lakebase,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8651161002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-27T09:12:30+00:00,2026-09-07T17:07:01Z
483e223256d1a6c080e42430af5e6679,Databricks,Technical Program Manager,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8654620002,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-31T03:40:48+00:00,2026-09-07T17:07:01Z
62f4ae3f17a6dc7294db43b931f27912,Databricks,Workplace Services Manager,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8603390002,12,Heuristic overlap: 2/20 listed skills and 1/6 locations appeared in the posting.,greenhouse,2026-08-24T23:13:05+00:00,2026-09-07T17:07:01Z
7d667124d5882ed585dee0ae9b2014fa,Databricks,Workplace Specialist,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=8628958002,10,Heuristic overlap: 3/20 listed skills and 0/6 locations appeared in the posting.,greenhouse,2026-07-28T15:04:14+00:00,2026-09-07T17:07:01Z
7f8e2b9ab484ea51d9567f68fe218060,palantir,Deployment Strategist - US Government,"Miami, FL",https://jobs.lever.co/palantir/e2a3c133-7964-4e64-ba17-84a8b0b19506,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-09-02T20:46:05.526000+00:00,2026-09-07T17:07:01Z
6d4ad817958db1bfa5f0184f0926aef5,palantir,"Deployment Strategist, New Grad - Commercial","Seoul, South Korea",https://jobs.lever.co/palantir/d5f11334-3a73-4094-b7e0-d05b54e475b8,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-10T14:13:54.429000+00:00,2026-09-07T17:07:01Z
2dbd7916930f03f704f36d683c1e4b38,palantir,"Forward Deployed Infrastructure Engineer, New Grad - UK Government","London, United Kingdom",https://jobs.lever.co/palantir/cadc0eb2-2703-43e4-8e4f-41edf5b071c6,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-31T07:29:41.774000+00:00,2026-09-07T17:07:01Z
9433c2e13665982f3b447b3416304c94,palantir,"Forward Deployed Infrastructure Engineer, New Grad - US Government","Honolulu, HI",https://jobs.lever.co/palantir/701a9307-0619-45d3-b077-cabe9897cd12,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-31T16:27:36.814000+00:00,2026-09-07T17:07:01Z
06ba263886dbee4f66296bb544f86676,palantir,Forward Deployed Software Engineer - NATO,"London, United Kingdom",https://jobs.lever.co/palantir/73d1a90c-162d-4cb6-9e0c-4c8de9561ad0,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-23T12:53:46.989000+00:00,2026-09-07T17:07:01Z
214a984cbf8125f6286ab4f9a11969e1,palantir,"Forward Deployed Software Engineer, Internship - Commercial","Seoul, South Korea",https://jobs.lever.co/palantir/2ad0ab10-34c3-410d-883b-8052864a95cd,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-10T13:49:27.811000+00:00,2026-09-07T17:07:01Z
5663bdad51baf9f11b9f3d61d6c8f6a1,palantir,"Forward Deployed Software Engineer, New Grad - Commercial","Seoul, South Korea",https://jobs.lever.co/palantir/341d5cae-a473-4813-9a6c-0f67fcc1b253,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-10T14:02:48.146000+00:00,2026-09-07T17:07:01Z
a5d01b289186d48ea52fe7d7725874c2,palantir,GRC Program Manager,"New York, NY",https://jobs.lever.co/palantir/4625019a-479a-41dd-bd5a-21847629772b,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-20T14:47:28.629000+00:00,2026-09-07T17:07:01Z
a1fa92d1e960f5764e5b39479a40894b,palantir,GRC Program Manager,"Washington, D.C.",https://jobs.lever.co/palantir/def1573d-c2b6-42a7-963b-e13c3587b5e9,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-20T14:57:11.825000+00:00,2026-09-07T17:07:01Z
f828520596dc93a3abd11c0e5a43d935,palantir,GRC Program Manager,"Seattle, WA",https://jobs.lever.co/palantir/e5869901-d578-4229-a856-47af76a8f39a,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-20T14:57:26.831000+00:00,2026-09-07T17:07:01Z
94a483352eaf50c3ab0886ef1ae05418,palantir,Legal Counsel - US Government,"Washington, D.C.",https://jobs.lever.co/palantir/b8816fd2-d12d-41dd-8467-88748903267f,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-10T18:02:29.911000+00:00,2026-09-07T17:07:01Z
68a7ca2b0f93afb26821c9a2ece7627a,palantir,Legal Counsel - US Government,"New York, NY",https://jobs.lever.co/palantir/e72e00b7-7106-4974-8cb0-b6c150215b99,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-10T18:02:00.235000+00:00,2026-09-07T17:07:01Z
e07c922ad9fd0825f657d109d6ceb2fb,palantir,Legal Operations Specialist,"Palo Alto, CA",https://jobs.lever.co/palantir/3c0c9552-f4ae-4467-b032-5809d2d62724,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-09-03T17:34:05.614000+00:00,2026-09-07T17:07:01Z
3530637fe78a203cc2c6e0d789938eff,palantir,Legal Operations Specialist,"Denver, CO",https://jobs.lever.co/palantir/bd500579-5e1c-441f-b42f-66822d07dbba,3,Heuristic overlap: 1/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-09-03T17:35:02.694000+00:00,2026-09-07T17:07:01Z
e0139d7430f9b4cdd88f891f8559579d,palantir,Offensive Security Engineer,"Washington, D.C.",https://jobs.lever.co/palantir/5614a901-ef96-4b9c-928d-4a9c338c8aad,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-14T15:54:38.241000+00:00,2026-09-07T17:07:01Z
8d6459cedcf800ce79a50672f15b7c86,palantir,Platform Engineer - Identity Infrastructure,"Palo Alto, CA",https://jobs.lever.co/palantir/721fe5ca-73b8-4223-826e-93a528194821,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-04T21:07:54.169000+00:00,2026-09-07T17:07:01Z
76709b8f37e01b22dbf3e185533af7b8,palantir,Platform Engineer - Identity Infrastructure,"Washington, D.C.",https://jobs.lever.co/palantir/a80afc2b-2564-4a98-84c2-34cdcc0402df,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-04T21:07:28.301000+00:00,2026-09-07T17:07:01Z
2adc241319b632ec406bbe74197bb3e8,palantir,Platform Engineer - Identity Infrastructure,"New York, NY",https://jobs.lever.co/palantir/cf08f44c-bf75-45ed-9fab-f4836e51013e,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-28T19:52:46.213000+00:00,2026-09-07T17:07:01Z
e6555e2079811a57b06265c2ef2e0411,palantir,"Product Designer, Internship - US Government","Palo Alto, CA",https://jobs.lever.co/palantir/9db71277-3a9a-481b-a2a3-25c3125b0e8a,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-31T21:35:37.281000+00:00,2026-09-07T17:07:01Z
9797201b5571afbe5735c1e8dd30d0b1,palantir,Senior Software Engineer - Autonomous Systems,"Washington, D.C.",https://jobs.lever.co/palantir/d40d5d19-8f9e-4e6b-b4d3-b7457c90adec,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-22T19:45:57.785000+00:00,2026-09-07T17:07:01Z
b8ff9afa8db5e072323c188b924b958c,palantir,Senior Software Engineer - Autonomous Systems,"Palo Alto, CA",https://jobs.lever.co/palantir/d7030550-f80f-422c-965f-3120db433dea,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-22T19:46:17.199000+00:00,2026-09-07T17:07:01Z
b5456c9816c1555c300e49b3b04b6a9e,palantir,Software Engineer - Edge AI Systems,"Seattle, WA",https://jobs.lever.co/palantir/67110929-adea-41c3-851a-8882e222d9e4,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-22T22:12:20.264000+00:00,2026-09-07T17:07:01Z
a61a2278ac004569c77dcbc00bc0c5c1,palantir,Talent Coordinator,"Chicago, IL",https://jobs.lever.co/palantir/76195098-5e66-4b62-96d0-dcaabb6ea009,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-15T14:09:40.042000+00:00,2026-09-07T17:07:01Z
4b339085f3fa0dfaafd9728816eea785,palantir,Talent Strategist,"Chicago, IL",https://jobs.lever.co/palantir/5802024f-0e9c-4b58-8de0-0ecd52c234e3,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-15T13:55:12.081000+00:00,2026-09-07T17:07:01Z
e51a0ab00beb7f48b4d86802aa533329,palantir,Technical Program Manager  - Autonomous Systems C2,"Washington, D.C.",https://jobs.lever.co/palantir/119ff141-1fa7-4466-a154-da57cf17bd52,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-07T14:54:50.751000+00:00,2026-09-07T17:07:01Z
9ee6429ba659062ae66e0aed23053e3b,palantir,Technical Program Manager  - Autonomous Systems C2,"New York, NY",https://jobs.lever.co/palantir/9da1a482-4f3a-4804-8b5f-b9697d85fe61,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-08-07T14:55:33.328000+00:00,2026-09-07T17:07:01Z
eca8782bc58c92b3daf62731f42dfefa,palantir,Technical Program Manager - Security,"New York, NY",https://jobs.lever.co/palantir/b5362bc1-8a07-44e2-9ddc-cb4236aa0f20,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-20T14:50:36.292000+00:00,2026-09-07T17:07:01Z
41e4727507e663473697bb8766246891,palantir,Technical Program Manager - Security,"Washington, D.C.",https://jobs.lever.co/palantir/b908b3e4-81f9-47b3-9088-ee8dd3932003,0,Heuristic overlap: 0/20 listed skills and 0/6 locations appeared in the posting.,lever,2026-07-20T15:01:24.870000+00:00,2026-09-07T17:07:01Z
